_id,gameId,teamId,assists,blocks,steals,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,turnovers,q1Points,q2Points,q3Points,q4Points
699821cee161b702e0882e68,22400587,1610612738,23,6,13,0.385,0.288,0.87,36,17,53,14,33,15,30,26
699821cee161b702e0882e69,22400588,1610612754,30,4,4,0.53,0.324,0.696,36,14,50,17,28,33,28,26
699821cee161b702e0882e6a,22400588,1610612755,21,1,8,0.427,0.294,0.727,22,10,32,9,23,36,21,22
699821cee161b702e0882e6b,22400586,1610612756,25,3,6,0.5,0.28,0.8,37,13,50,9,30,31,37,27
699821cee161b702e0882e6c,22400586,1610612765,22,3,5,0.468,0.273,0.667,28,15,43,9,29,31,35,26
699821cee161b702e0882e6d,22400585,1610612747,24,7,6,0.463,0.353,0.778,28,6,34,10,24,27,21,30
699821cee161b702e0882e6e,22400585,1610612751,28,6,5,0.451,0.447,0.769,33,12,45,17,23,22,23,33
699821cee161b702e0882e6f,22400582,1610612759,29,8,4,0.476,0.361,0.826,30,10,40,17,29,35,22,26
699821cee161b702e0882e70,22400582,1610612763,39,0,9,0.567,0.432,0.733,31,10,41,7,27,35,40,38
699821cee161b702e0882e71,22400583,1610612742,25,7,11,0.493,0.39,0.727,37,6,43,17,22,41,14,29
699821cee161b702e0882e72,22400583,1610612760,24,2,7,0.385,0.435,0.667,32,14,46,15,26,17,33,22
699821cee161b702e0882e73,22400581,1610612740,34,8,9,0.47,0.44,0.645,35,21,56,13,42,19,35,40
699821cee161b702e0882e74,22400584,1610612741,34,3,9,0.505,0.35,0.929,33,12,45,13,29,42,32,20
699821cee161b702e0882e75,22400579,1610612743,35,1,5,0.543,0.485,0.895,34,7,41,5,30,37,31,35
699821cee161b702e0882e76,22400579,1610612748,30,0,2,0.495,0.273,1,35,6,41,8,24,31,31,27
699821cee161b702e0882e77,22400580,1610612749,25,5,7,0.519,0.419,0.805,33,11,44,13,37,35,35,23
699821cee161b702e0882e78,22400580,1610612761,31,4,6,0.473,0.235,0.75,30,13,43,12,22,35,34,21
699821cee161b702e0882e79,22400581,1610612762,30,8,7,0.5,0.342,0.8,33,7,40,15,22,30,28,43
699821cee161b702e0882e7a,22400584,1610612766,26,2,9,0.5,0.382,0.8,31,13,44,12,36,37,25,27
699821cee161b702e0882e7b,22400578,1610612750,23,2,5,0.532,0.55,0.714,35,11,46,15,28,35,18,35
699821cee161b702e0882e7c,22400578,1610612752,19,4,10,0.389,0.412,0.882,26,15,41,9,21,38,19,21
699821cee161b702e0882e7d,22400577,1610612738,25,3,6,0.525,0.459,0.909,30,11,41,10,35,31,30,25
699821cee161b702e0882e7e,22400577,1610612753,15,3,3,0.415,0.156,0.677,25,12,37,8,28,26,22,18
699821cee161b702e0882e7f,22400576,1610612745,24,6,10,0.527,0.364,0.708,34,12,46,14,25,27,33,42
699821cee161b702e0882e80,22400575,1610612746,23,4,9,0.564,0.435,0.741,42,8,50,15,32,20,34,32
699821cee161b702e0882e81,22400575,1610612757,24,1,9,0.374,0.265,0.923,23,14,37,16,22,16,28,23
699821cee161b702e0882e82,22400576,1610612758,32,3,5,0.5,0.424,0.909,32,12,44,12,26,35,29,42
699821cee161b702e0882e83,22400574,1610612739,32,5,2,0.467,0.31,0.81,38,11,49,21,14,35,32,33
699821cee161b702e0882e84,22400574,1610612760,25,5,12,0.505,0.34,0.909,31,8,39,6,32,43,44,15
699821cee161b702e0882e85,22400572,1610612754,28,8,13,0.461,0.433,0.727,37,3,40,9,29,40,23,19
699821cee161b702e0882e86,22400573,1610612756,33,4,10,0.518,0.485,0.839,37,10,47,16,34,35,35,26
699821cee161b702e0882e87,22400573,1610612764,28,4,13,0.5,0.317,0.667,33,12,45,13,21,34,28,40
699821cee161b702e0882e88,22400572,1610612765,22,7,3,0.396,0.25,0.864,41,14,55,19,26,30,25,19
699821cee161b702e0882e89,22400571,1610612746,26,3,13,0.544,0.375,0.933,40,6,46,14,21,37,44,24
699821cee161b702e0882e8a,22400571,1610612751,15,2,9,0.301,0.179,0.545,24,15,39,20,21,14,16,16
699821cee161b702e0882e8b,22400570,1610612747,33,4,12,0.522,0.382,0.714,28,6,34,6,34,20,29,34
699821cee161b702e0882e8c,22400570,1610612748,25,6,3,0.534,0.444,0.933,34,3,37,19,38,28,19,23
699821cee161b702e0882e8d,22400565,1610612744,26,5,8,0.488,0.5,0.857,31,14,45,12,34,21,32,29
699821cee161b702e0882e8e,22400565,1610612750,21,7,4,0.442,0.459,0.759,25,16,41,9,12,30,36,37
699821cee161b702e0882e8f,22400568,1610612743,22,7,4,0.533,0.483,0.667,27,9,36,18,23,25,33,27
699821cee161b702e0882e90,22400568,1610612745,28,6,14,0.521,0.447,0.765,26,14,40,8,28,41,33,26
699821cee161b702e0882e91,22400569,1610612762,30,4,5,0.462,0.372,0.588,27,9,36,10,33,29,25,25
699821cee161b702e0882e92,22400569,1610612766,27,6,6,0.529,0.308,0.714,34,11,45,18,26,29,25,37
699821cee161b702e0882e93,22400563,1610612737,28,5,11,0.41,0.302,0.682,37,14,51,9,27,34,25,24
699821cee161b702e0882e94,22400566,1610612740,24,8,11,0.443,0.333,0.833,34,15,49,10,33,30,24,32
699821cee161b702e0882e95,22400563,1610612741,23,5,5,0.443,0.222,1,45,8,53,20,25,22,31,16
699821cee161b702e0882e96,22400566,1610612742,27,3,9,0.478,0.343,0.72,37,8,45,15,27,34,30,25
699821cee161b702e0882e97,22400564,1610612749,24,10,10,0.625,0.583,0.714,46,3,49,21,34,28,30,30
699821cee161b702e0882e98,22400564,1610612753,24,1,13,0.347,0.261,0.714,23,9,32,13,16,25,27,25
699821cee161b702e0882e99,22400567,1610612759,22,11,5,0.449,0.372,0.704,37,7,44,11,30,33,25,27
699821cee161b702e0882e9a,22400567,1610612763,28,5,7,0.495,0.421,0.647,38,14,52,8,28,23,43,35
699821cee161b702e0882e9b,22400562,1610612738,24,8,6,0.396,0.348,0.5,32,13,45,9,29,24,29,15
699821cee161b702e0882e9c,22400562,1610612761,35,4,4,0.506,0.324,0.6,43,13,56,10,25,30,33,22
699821cee161b702e0882e9d,22400561,1610612752,28,3,10,0.535,0.432,0.708,30,15,45,13,30,30,25,24
699821cee161b702e0882e9e,22400561,1610612755,27,2,8,0.5,0.371,1,24,11,35,12,21,26,38,24
699821cee161b702e0882e9f,22400560,1610612751,36,2,11,0.544,0.463,0.833,34,10,44,11,40,26,32,34
699821cee161b702e0882ea0,22400560,1610612757,20,3,8,0.453,0.447,0.792,25,13,38,17,30,31,27,26
699821cee161b702e0882ea1,22400559,1610612742,27,6,14,0.422,0.281,0.636,22,8,30,12,21,24,22,32
699821cee161b702e0882ea2,22400559,1610612743,28,7,9,0.518,0.448,0.864,40,11,51,18,36,35,20,27
699821cee161b702e0882ea3,22400557,1610612740,32,5,11,0.438,0.28,0.808,33,13,46,10,29,24,33,33
699821cee161b702e0882ea4,22400557,1610612741,31,6,8,0.441,0.326,0.75,39,18,57,15,33,26,27,27
699821cee161b702e0882ea5,22400558,1610612749,32,4,2,0.495,0.378,0.833,41,11,52,7,47,28,27,28
699821cee161b702e0882ea6,22400558,1610612758,25,5,4,0.442,0.405,0.778,36,9,45,9,26,28,28,33
699821cee161b702e0882ea7,22400556,1610612737,22,3,10,0.439,0.415,0.731,34,20,54,12,33,31,25,33
699821cee161b702e0882ea8,22400556,1610612756,28,4,10,0.512,0.371,0.667,31,6,37,13,31,25,31,30
699821cee161b702e0882ea9,22400554,1610612739,25,6,8,0.483,0.341,0.839,35,14,49,14,37,25,38,27
699821cee161b702e0882eaa,22400554,1610612754,30,3,10,0.484,0.429,0.773,28,9,37,11,30,31,28,28
699821cee161b702e0882eab,22400555,1610612755,23,1,10,0.44,0.295,0.75,24,11,35,21,21,22,38,21
699821cee161b702e0882eac,22400555,1610612760,32,4,10,0.556,0.333,0.889,28,10,38,17,37,21,29,31
699821cee161b702e0882ead,22400553,1610612746,28,6,11,0.484,0.361,0.6,41,7,48,11,28,15,36,30
699821cee161b702e0882eae,22400552,1610612747,24,4,9,0.448,0.318,0.625,25,15,40,19,26,36,27,13
699821cee161b702e0882eaf,22400553,1610612748,22,3,7,0.388,0.327,0.833,40,9,49,15,35,13,20,30
699821cee161b702e0882eb0,22400552,1610612759,30,5,16,0.533,0.371,0.85,29,12,41,10,28,25,36,37
699821cee161b702e0882eb1,22400551,1610612745,28,8,13,0.506,0.516,0.71,25,15,40,22,23,34,30,33
699821cee161b702e0882eb2,22400551,1610612763,15,2,17,0.536,0.438,0.667,23,8,31,17,30,30,32,26
699821cee161b702e0882eb3,22400550,1610612744,23,4,11,0.398,0.348,0.682,32,14,46,14,26,24,28,23
699821cee161b702e0882eb4,22400549,1610612752,26,2,5,0.5,0.405,0.828,32,10,42,17,26,37,27,29
699821cee161b702e0882eb5,22400550,1610612761,28,9,3,0.477,0.414,0.667,30,14,44,14,28,24,23,29
699821cee161b702e0882eb6,22400549,1610612765,20,2,8,0.5,0.441,0.944,28,11,39,11,37,22,36,29
699821cee161b702e0882eb7,22400548,1610612750,20,6,8,0.494,0.378,0.774,39,14,53,18,25,26,31,38
699821cee161b702e0882eb8,22400548,1610612764,27,3,13,0.44,0.425,0.6,26,8,34,11,20,27,32,27
699821cee161b702e0882eb9,22400547,1610612756,31,6,9,0.483,0.415,0.864,31,8,39,12,28,34,31,27
699821cee161b702e0882eba,22400547,1610612766,30,2,10,0.446,0.375,0.8,37,15,52,16,34,28,36,15
699821cee161b702e0882ebb,22400546,1610612751,26,5,5,0.424,0.25,0.657,39,15,54,8,27,21,30,24
699821cee161b702e0882ebc,22400546,1610612762,25,6,7,0.444,0.386,0.75,35,6,41,9,26,23,36,17
699821cee161b702e0882ebd,22400542,1610612738,23,7,5,0.436,0.295,0.826,37,18,55,11,29,33,28,30
699821cee161b702e0882ebe,22400543,1610612739,24,5,4,0.398,0.268,0.889,38,6,44,13,19,34,18,22
699821cee161b702e0882ebf,22400542,1610612740,24,3,8,0.465,0.459,0.846,36,6,42,9,35,26,27,31
699821cee161b702e0882ec0,22400544,1610612753,23,9,10,0.487,0.233,0.679,29,12,41,16,24,25,24,31
699821cee161b702e0882ec1,22400543,1610612754,30,7,11,0.467,0.314,0.611,41,9,50,10,21,19,37,31
699821cee161b702e0882ec2,22400544,1610612755,17,4,10,0.458,0.414,0.955,26,3,29,16,21,27,29,22
699821cee161b702e0882ec3,22400545,1610612760,26,4,11,0.474,0.371,0.943,41,15,56,13,37,30,37,32
699821cee161b702e0882ec4,22400545,1610612764,20,6,6,0.337,0.196,0.909,31,8,39,16,25,18,26,26
699821cee161b702e0882ec5,22400541,1610612741,26,4,4,0.462,0.486,0.75,37,8,45,7,30,33,32,24
699821cee161b702e0882ec6,22400541,1610612758,33,3,4,0.495,0.333,0.81,42,11,53,8,32,29,36,27
699821cee161b702e0882ec7,22400540,1610612742,27,5,7,0.412,0.353,0.76,29,8,37,12,32,29,28,12
699821cee161b702e0882ec8,22400540,1610612743,23,5,6,0.489,0.219,0.65,40,15,55,13,17,41,21,33
699821cee161b702e0882ec9,22400539,1610612749,22,3,6,0.457,0.294,0.588,24,15,39,14,33,29,27,17
699821cee161b702e0882eca,22400539,1610612752,29,4,6,0.58,0.439,0.833,39,10,49,11,36,39,33,32
699821cee161b702e0882ecb,22400536,1610612748,31,5,13,0.478,0.432,0.75,35,8,43,10,29,37,28,25
699821cee161b702e0882ecc,22400536,1610612757,24,6,6,0.379,0.289,0.684,35,16,51,16,23,25,35,15
699821cee161b702e0882ecd,22400535,1610612750,37,5,7,0.566,0.405,0.737,34,7,41,18,33,32,38,22
699821cee161b702e0882ece,22400535,1610612763,25,3,13,0.444,0.39,0.789,25,21,46,13,35,29,35,28
699821cee161b702e0882ecf,22400534,1610612761,27,3,12,0.435,0.421,0.667,30,15,45,12,32,34,27,21
699821cee161b702e0882ed0,22400534,1610612765,35,5,8,0.524,0.576,0.762,39,7,46,15,32,33,34,24
699821cee161b702e0882ed1,22400533,1610612756,26,4,9,0.512,0.351,0.684,26,12,38,11,31,34,22,27
699821cee161b702e0882ed2,22400533,1610612762,26,2,6,0.438,0.214,0.722,29,21,50,13,27,27,25,27
699821cee161b702e0882ed3,22400531,1610612743,34,5,12,0.517,0.375,0.758,37,12,49,14,32,33,29,30
699821cee161b702e0882ed4,22400531,1610612751,26,5,9,0.422,0.311,0.789,29,10,39,17,36,23,20,26
699821cee161b702e0882ed5,22400530,1610612741,39,7,11,0.558,0.469,0.643,44,11,55,13,36,32,41,29
699821cee161b702e0882ed6,22400530,1610612764,26,4,6,0.398,0.391,0.692,32,13,45,15,26,32,24,23
699821cee161b702e0882ed7,22400528,1610612738,22,7,5,0.405,0.268,0.818,35,8,43,15,27,28,21,21
699821cee161b702e0882ed8,22400529,1610612752,18,3,7,0.385,0.129,1,27,16,43,10,17,26,31,27
699821cee161b702e0882ed9,22400528,1610612758,26,8,11,0.431,0.383,0.889,40,16,56,9,34,19,23,38
699821cee161b702e0882eda,22400529,1610612760,20,9,9,0.539,0.519,0.889,38,8,46,15,31,39,32,24
699821cee161b702e0882edb,22400527,1610612740,31,8,7,0.484,0.45,0.654,32,12,44,12,28,25,34,36
699821cee161b702e0882edc,22400525,1610612744,25,2,11,0.418,0.263,0.769,31,11,42,13,24,21,25,26
699821cee161b702e0882edd,22400526,1610612749,18,5,10,0.518,0.36,0.609,36,7,43,11,29,21,28,31
699821cee161b702e0882ede,22400526,1610612753,20,5,8,0.43,0.35,0.692,32,12,44,10,31,20,30,25
699821cee161b702e0882edf,22400525,1610612754,27,8,8,0.524,0.333,0.684,40,8,48,15,27,23,30,28
699821cee161b702e0882ee0,22400527,1610612755,23,3,7,0.462,0.368,0.895,31,11,42,9,24,23,31,37
699821cee161b702e0882ee1,22400522,1610612737,32,3,11,0.488,0.469,0.941,24,8,32,11,31,41,20,23
699821cee161b702e0882ee2,22400523,1610612748,26,7,10,0.396,0.28,0.733,36,13,49,14,20,26,22,29
699821cee161b702e0882ee3,22400522,1610612756,33,6,7,0.576,0.394,0.8,30,12,42,16,38,30,30,25
699821cee161b702e0882ee4,22400523,1610612762,20,7,9,0.398,0.306,0.882,38,11,49,16,27,14,29,22
699821cee161b702e0882ee5,22400520,1610612745,21,3,13,0.427,0.382,0.585,28,16,44,12,45,23,33,18
699821cee161b702e0882ee6,22400520,1610612763,20,8,9,0.5,0.313,0.7,33,10,43,19,36,27,29,23
699821cee161b702e0882ee7,22400521,1610612742,26,7,8,0.455,0.333,0.9,37,16,53,14,20,33,28,36
699821cee161b702e0882ee8,22400521,1610612757,24,7,6,0.419,0.444,0.85,29,14,43,12,28,30,31,22
699821cee161b702e0882ee9,22400517,1610612739,31,3,8,0.528,0.4,0.8,26,16,42,11,27,34,37,34
699821cee161b702e0882eea,22400518,1610612744,32,7,9,0.461,0.326,0.625,34,15,49,15,25,32,25,25
699821cee161b702e0882eeb,22400519,1610612750,21,4,9,0.4,0.353,0.774,36,14,50,8,29,23,26,26
699821cee161b702e0882eec,22400519,1610612753,21,10,4,0.379,0.25,0.684,34,13,47,14,18,21,23,27
699821cee161b702e0882eed,22400517,1610612761,34,2,9,0.596,0.452,0.462,28,9,37,12,33,28,42,23
699821cee161b702e0882eee,22400518,1610612765,25,7,7,0.453,0.359,0.75,33,7,40,14,23,24,27,30
699821cee161b702e0882eef,22400516,1610612749,26,4,7,0.478,0.452,0.7,47,10,57,10,31,34,26,30
699821cee161b702e0882ef0,22400516,1610612759,24,5,8,0.368,0.346,0.85,34,12,46,9,27,19,32,27
699821cee161b702e0882ef1,22400515,1610612743,29,3,7,0.551,0.486,0.647,38,7,45,11,33,33,32,28
699821cee161b702e0882ef2,22400515,1610612746,14,6,8,0.375,0.289,0.8,31,9,40,11,19,31,27,26
699821cee161b702e0882ef3,22400514,1610612740,19,3,11,0.444,0.324,0.727,23,18,41,17,24,18,34,24
699821cee161b702e0882ef4,22400514,1610612757,24,7,11,0.545,0.361,0.769,29,15,44,13,40,35,23,21
699821cee161b702e0882ef5,22400513,1610612751,24,4,10,0.384,0.333,0.905,29,9,38,15,25,24,21,28
699821cee161b702e0882ef6,22400511,1610612752,24,4,9,0.477,0.364,0.8,28,15,43,12,28,27,31,26
699821cee161b702e0882ef7,22400511,1610612761,25,6,9,0.494,0.385,0.8,25,8,33,16,24,27,25,22
699821cee161b702e0882ef8,22400513,1610612765,30,9,9,0.523,0.405,0.667,35,7,42,13,27,32,32,22
699821cee161b702e0882ef9,22400509,1610612739,36,2,7,0.522,0.417,0.741,28,12,40,15,25,37,41,26
699821cee161b702e0882efa,22400510,1610612741,23,6,6,0.512,0.343,0.684,30,9,39,18,18,26,32,37
699821cee161b702e0882efb,22400510,1610612754,37,1,11,0.52,0.345,0.625,31,15,46,8,29,34,37,29
699821cee161b702e0882efc,22400512,1610612755,21,11,8,0.455,0.341,0.737,26,10,36,7,32,27,29,21
699821cee161b702e0882efd,22400509,1610612760,35,5,9,0.533,0.355,0.882,29,9,38,13,32,27,43,20
699821cee161b702e0882efe,22400512,1610612764,26,6,3,0.447,0.433,0.667,33,18,51,17,25,23,26,29
699821cee161b702e0882eff,22400507,1610612738,30,7,11,0.5,0.343,0.9,30,11,41,11,37,20,31,30
699821cee161b702e0882f00,22400507,1610612743,22,6,6,0.46,0.389,0.8,26,13,39,16,25,32,26,23
699821cee161b702e0882f01,22400508,1610612744,28,6,9,0.408,0.28,0.8,41,11,52,10,23,25,30,20
699821cee161b702e0882f02,22400508,1610612748,32,3,6,0.473,0.4,0.706,39,9,48,9,29,32,23,30
699821cee161b702e0882f03,22400506,1610612737,35,11,6,0.48,0.409,0.8,32,12,44,10,36,29,28,31
699821cee161b702e0882f04,22400506,1610612762,25,4,8,0.417,0.396,0.88,34,13,47,15,32,30,27,32
699821cee161b702e0882f05,22400505,1610612740,23,5,12,0.372,0.293,0.625,33,13,46,14,33,21,21,22
699821cee161b702e0882f06,22400505,1610612750,26,8,9,0.427,0.341,0.684,42,11,53,16,34,20,29,21
699821cee161b702e0882f07,22400504,1610612742,29,0,7,0.523,0.474,0.714,33,11,44,10,24,31,34,29
699821cee161b702e0882f08,22400504,1610612747,20,6,7,0.453,0.314,0.75,28,5,33,10,27,23,26,21
699821cee161b702e0882f09,22400503,1610612745,31,2,15,0.515,0.395,0.87,30,19,49,10,20,37,40,38
699821cee161b702e0882f0a,22400502,1610612756,27,4,3,0.424,0.242,0.947,34,8,42,11,29,17,37,21
699821cee161b702e0882f0b,22400503,1610612764,21,4,6,0.461,0.375,0.75,27,16,43,18,30,25,24,33
699821cee161b702e0882f0c,22400502,1610612766,23,5,9,0.388,0.277,0.897,39,20,59,11,22,37,29,27
699821cee161b702e0882f0d,22400501,1610612748,25,6,14,0.422,0.262,0.778,41,12,53,13,28,19,31,24
699821cee161b702e0882f0e,22400501,1610612758,30,8,7,0.417,0.342,0.769,42,18,60,15,23,27,18,34
699821cee161b702e0882f0f,22400498,1610612741,25,4,12,0.431,0.333,0.867,33,14,47,13,20,30,32,32
699821cee161b702e0882f10,22400499,1610612742,25,8,7,0.408,0.361,0.733,37,13,50,15,36,19,25,24
699821cee161b702e0882f11,22400500,1610612746,23,10,9,0.416,0.343,0.8,35,14,49,13,27,26,23,30
699821cee161b702e0882f12,22400500,1610612750,24,5,6,0.446,0.41,0.588,38,17,55,14,16,30,31,31
699821cee161b702e0882f13,22400498,1610612759,31,12,8,0.463,0.326,0.583,36,13,49,17,29,36,30,15
699821cee161b702e0882f14,22400499,1610612763,24,5,11,0.455,0.343,0.771,42,13,55,13,26,30,31,32
699821cee161b702e0882f15,22400497,1610612749,37,8,7,0.573,0.5,0.8,39,7,46,21,28,38,33,29
699821cee161b702e0882f16,22400495,1610612751,23,3,8,0.418,0.303,0.636,31,20,51,14,22,17,31,29
699821cee161b702e0882f17,22400496,1610612752,16,3,4,0.444,0.182,0.818,27,11,38,12,28,23,17,26
699821cee161b702e0882f18,22400496,1610612753,23,5,7,0.5,0.355,0.778,30,9,39,9,24,29,22,28
699821cee161b702e0882f19,22400495,1610612754,22,5,8,0.506,0.387,0.913,30,5,35,10,24,31,23,35
699821cee161b702e0882f1a,22400497,1610612761,27,4,11,0.451,0.257,0.619,25,10,35,15,19,28,28,29
699821cee161b702e0882f1b,22400494,1610612755,20,4,6,0.391,0.375,0.615,34,12,46,10,23,23,27,26
699821cee161b702e0882f1c,22400494,1610612756,32,4,7,0.506,0.452,0.684,40,4,44,12,16,26,36,31
699821cee161b702e0882f1d,22400493,1610612757,32,4,6,0.533,0.457,0.6,31,7,38,16,28,32,30,25
699821cee161b702e0882f1e,22400493,1610612765,23,4,9,0.447,0.349,0.864,28,17,45,14,23,28,37,30
699821cee161b702e0882f1f,22400492,1610612744,22,3,10,0.457,0.343,0.722,26,9,35,22,21,30,24,24
699821cee161b702e0882f20,22400492,1610612758,31,3,15,0.517,0.442,0.909,33,10,43,15,36,39,30,24
699821cee161b702e0882f21,22400491,1610612745,19,4,3,0.475,0.35,0.579,31,18,49,6,36,31,24,28
699821cee161b702e0882f22,22400491,1610612747,26,5,4,0.487,0.444,0.821,29,10,39,10,22,27,40,26
699821cee161b702e0882f23,22400490,1610612753,25,4,8,0.357,0.298,0.615,29,14,43,11,25,18,19,30
699821cee161b702e0882f24,22400490,1610612762,21,5,6,0.481,0.344,0.889,39,11,50,22,22,21,28,34
699821cee161b702e0882f25,22400488,1610612739,29,5,5,0.478,0.349,0.75,32,9,41,12,29,34,28,24
699821cee161b702e0882f26,22400489,1610612740,26,8,7,0.411,0.367,0.9,38,11,49,11,33,27,24,26
699821cee161b702e0882f27,22400489,1610612764,25,4,6,0.427,0.268,0.786,37,9,46,15,22,23,25,28
699821cee161b702e0882f28,22400488,1610612766,19,4,9,0.418,0.357,0.737,35,13,48,15,23,25,30,27
699821cee161b702e0882f29,22400487,1610612738,17,5,6,0.365,0.196,0.875,36,12,48,16,35,30,15,12
699821cee161b702e0882f2a,22400487,1610612760,22,6,11,0.448,0.421,0.846,37,9,46,15,32,23,21,29
699821cee161b702e0882f2b,22400486,1610612737,30,4,11,0.432,0.348,0.765,35,8,43,22,28,26,22,29
699821cee161b702e0882f2c,22400486,1610612746,36,3,15,0.552,0.361,0.706,41,7,48,17,29,45,24,33
699821cee161b702e0882f2d,22400485,1610612744,32,5,13,0.524,0.535,0.625,20,9,29,18,30,28,34,29
699821cee161b702e0882f2e,22400485,1610612763,29,7,9,0.523,0.333,0.75,31,12,43,22,29,25,32,27
699821cee161b702e0882f2f,22400482,1610612741,36,4,6,0.543,0.541,0.944,34,9,43,12,29,34,41,35
699821cee161b702e0882f30,22400484,1610612743,32,7,11,0.435,0.303,0.783,44,14,58,7,30,24,27,27
699821cee161b702e0882f31,22400481,1610612748,25,7,9,0.438,0.257,0.7,27,5,32,15,22,19,25,34
699821cee161b702e0882f32,22400483,1610612749,25,3,14,0.432,0.317,0.778,36,7,43,11,31,20,25,26
699821cee161b702e0882f33,22400482,1610612752,27,3,7,0.495,0.267,0.786,31,18,49,13,33,39,17,37
699821cee161b702e0882f34,22400483,1610612757,21,3,7,0.482,0.361,0.769,47,8,55,17,28,26,21,30
699821cee161b702e0882f35,22400484,1610612759,28,7,3,0.394,0.271,0.889,45,13,58,12,27,28,37,16
699821cee161b702e0882f36,22400481,1610612762,31,4,11,0.52,0.413,0.813,41,16,57,14,22,40,36,38
699821cee161b702e0882f37,22400479,1610612750,20,4,7,0.425,0.4,0.808,26,7,33,17,28,15,38,24
699821cee161b702e0882f38,22400480,1610612754,35,4,7,0.479,0.375,0.905,34,13,47,6,30,26,40,30
699821cee161b702e0882f39,22400480,1610612756,30,7,3,0.487,0.4,0.952,31,5,36,11,29,27,28,24
699821cee161b702e0882f3a,22400479,1610612765,26,2,12,0.484,0.342,0.8,34,13,47,12,33,22,41,23
699821cee161b702e0882f3b,22400478,1610612751,22,4,6,0.415,0.341,0.632,33,6,39,22,19,28,19,28
699821cee161b702e0882f3c,22400478,1610612755,31,2,11,0.512,0.375,0.8,42,8,50,17,29,35,27,32
699821cee161b702e0882f3d,22400477,1610612737,22,3,10,0.41,0.176,0.778,26,13,39,8,28,29,29,16
699821cee161b702e0882f3e,22400477,1610612747,28,6,4,0.489,0.433,0.8,39,17,56,18,31,34,31,23
699821cee161b702e0882f3f,22400476,1610612758,32,8,10,0.495,0.447,0.826,27,10,37,9,46,32,24,36
699821cee161b702e0882f40,22400476,1610612763,31,4,5,0.483,0.459,0.833,37,14,51,17,32,40,28,33
699821cee161b702e0882f41,22400475,1610612743,33,7,7,0.433,0.385,0.688,36,10,46,8,30,22,38,20
699821cee161b702e0882f42,22400475,1610612759,31,3,4,0.465,0.361,0.615,42,14,56,13,32,28,27,26
699821cee161b702e0882f43,22400474,1610612739,38,7,5,0.531,0.375,0.75,36,10,46,7,32,37,31,34
699821cee161b702e0882f44,22400474,1610612742,29,4,3,0.43,0.273,0.8,32,21,53,12,21,32,32,37
699821cee161b702e0882f45,22400471,1610612738,20,8,6,0.506,0.487,0.667,29,12,41,14,37,28,17,27
699821cee161b702e0882f46,22400472,1610612740,36,6,10,0.5,0.439,0.818,24,13,37,7,29,33,35,35
699821cee161b702e0882f47,22400471,1610612745,9,4,6,0.364,0.278,1,23,14,37,11,31,25,16,14
699821cee161b702e0882f48,22400473,1610612752,22,2,7,0.478,0.281,0.706,31,11,42,12,30,36,22,19
699821cee161b702e0882f49,22400473,1610612760,27,7,9,0.512,0.519,0.81,34,7,41,13,33,21,26,37
699821cee161b702e0882f4a,22400472,1610612764,28,0,6,0.536,0.321,0.778,34,14,48,21,37,31,29,23
699821cee161b702e0882f4b,22400470,1610612753,32,8,10,0.468,0.432,0.765,30,12,42,11,37,25,26,18
699821cee161b702e0882f4c,22400470,1610612761,28,1,6,0.475,0.345,0.846,30,7,37,11,24,26,18,29
699821cee161b702e0882f4d,22400469,1610612765,21,7,13,0.419,0.324,0.615,37,14,51,13,26,26,32,14
699821cee161b702e0882f4e,22400469,1610612766,25,6,8,0.412,0.3,0.633,36,9,45,17,31,34,17,12
699821cee161b702e0882f4f,22400468,1610612747,30,3,8,0.457,0.349,0.929,28,15,43,12,27,33,28,26
699821cee161b702e0882f50,22400468,1610612757,24,4,6,0.5,0.346,0.81,34,8,42,18,31,20,24,31
699821cee161b702e0882f51,22400467,1610612744,41,8,5,0.609,0.564,0.733,38,5,43,11,35,33,35,36
699821cee161b702e0882f52,22400467,1610612755,17,6,11,0.42,0.29,0.824,27,6,33,11,19,33,26,27
699821cee161b702e0882f53,22400466,1610612746,25,1,6,0.469,0.344,0.647,35,10,45,19,30,22,20,26
699821cee161b702e0882f54,22400465,1610612749,21,6,6,0.444,0.297,0.679,33,13,46,14,23,31,31,25
699821cee161b702e0882f55,22400465,1610612751,26,3,8,0.432,0.308,0.893,37,14,51,14,30,36,28,19
699821cee161b702e0882f56,22400466,1610612760,29,3,11,0.5,0.368,0.8,31,4,35,9,22,26,42,26
